Country,Year,Month,Calendar Day,"Actual Cash Balance With Reserve Bank Of India (Rbi) (UOM:INR(IndianRupees)), Scaling Factor:10000000","Cash Balance As Percent Of Average Daily Cash Reserve Requirement (UOM:%(Percentage)), Scaling Factor:1","Average Daily Cash Reserve Requirement (UOM:INR(IndianRupees)), Scaling Factor:10000000"
India,"Calendar Year (Jan - Dec), 2009","May, 2009",2009-05-23,218911.28,103.256141277688,212008.0
India,"Calendar Year (Jan - Dec), 2009","May, 2009",2009-05-22,214823.12,102.719831687666,209135.0
India,"Calendar Year (Jan - Dec), 2009","May, 2009",2009-05-21,215346.49,102.970086307887,209135.0
India,"Calendar Year (Jan - Dec), 2009","May, 2009",2009-05-20,226933.25,108.510411934875,209135.0
India,"Calendar Year (Jan - Dec), 2009","May, 2009",2009-05-19,224274.5,107.239103928085,209135.0
India,"Calendar Year (Jan - Dec), 2009","May, 2009",2009-05-18,211539.83,101.149893609391,209135.0
India,"Calendar Year (Jan - Dec), 2009","May, 2009",2009-05-17,215413.55,103.002151720181,209135.0
India,"Calendar Year (Jan - Dec), 2009","May, 2009",2009-05-16,215413.55,103.002151720181,209135.0
India,"Calendar Year (Jan - Dec), 2009","May, 2009",2009-05-15,213438.76,102.057886054462,209135.0
India,"Calendar Year (Jan - Dec), 2009","May, 2009",2009-05-14,207978.64,99.4470748559543,209135.0
India,"Calendar Year (Jan - Dec), 2009","May, 2009",2009-05-13,202733.51,96.9390632844813,209135.0
India,"Calendar Year (Jan - Dec), 2009","May, 2009",2009-05-12,214595.671494,102.611074900901,209135.0
India,"Calendar Year (Jan - Dec), 2009","May, 2009",2009-05-11,205909.862367,98.4578680598656,209135.0
India,"Calendar Year (Jan - Dec), 2009","May, 2009",2009-05-10,194135.078289,92.8276368321897,209135.0
India,"Calendar Year (Jan - Dec), 2009","May, 2009",2009-05-09,194135.078289,92.8276368321897,209135.0
India,"Calendar Year (Jan - Dec), 2009","May, 2009",2009-05-08,194136.618479,93.2703409557806,208144.0
India,"Calendar Year (Jan - Dec), 2009","May, 2009",2009-05-07,191304.634117,91.9097519587401,208144.0
India,"Calendar Year (Jan - Dec), 2009","May, 2009",2009-05-06,195539.90825,93.9445327513644,208144.0
India,"Calendar Year (Jan - Dec), 2009","May, 2009",2009-05-05,189129.397806,90.8646887760397,208144.0
India,"Calendar Year (Jan - Dec), 2009","May, 2009",2009-05-04,191152.42082,91.8366231166884,208144.0
India,"Calendar Year (Jan - Dec), 2009","May, 2009",2009-05-03,244033.705738,117.242728946306,208144.0
India,"Calendar Year (Jan - Dec), 2009","May, 2009",2009-05-02,244033.705738,117.242728946306,208144.0
India,"Calendar Year (Jan - Dec), 2009","May, 2009",2009-05-01,236872.88468,113.80240827504,208144.0
India,"Calendar Year (Jan - Dec), 2009","April, 2009",2009-04-30,237120.319015,113.921284790818,208144.0
India,"Calendar Year (Jan - Dec), 2009","April, 2009",2009-04-29,233489.75183,112.177027360866,208144.0
India,"Calendar Year (Jan - Dec), 2009","April, 2009",2009-04-28,200205.605011,96.1861043369014,208144.0
India,"Calendar Year (Jan - Dec), 2009","April, 2009",2009-04-27,196460.916284,94.38701873895,208144.0
India,"Calendar Year (Jan - Dec), 2009","April, 2009",2009-04-26,225234.139743,108.210728987144,208144.0
India,"Calendar Year (Jan - Dec), 2009","April, 2009",2009-04-25,225234.139743,108.210728987144,208144.0
India,"Calendar Year (Jan - Dec), 2009","April, 2009",2009-04-24,222886.495024,108.599567828413,205237.0
India,"Calendar Year (Jan - Dec), 2009","April, 2009",2009-04-23,235115.36,114.557979311723,205237.0
India,"Calendar Year (Jan - Dec), 2009","April, 2009",2009-04-22,222089.05,108.211019455556,205237.0
India,"Calendar Year (Jan - Dec), 2009","April, 2009",2009-04-21,221316.72,107.834708166656,205237.0
India,"Calendar Year (Jan - Dec), 2009","April, 2009",2009-04-20,191761.6,93.4342248230095,205237.0
India,"Calendar Year (Jan - Dec), 2009","April, 2009",2009-04-19,214112.38,104.324454167621,205237.0
India,"Calendar Year (Jan - Dec), 2009","April, 2009",2009-04-18,214112.38,104.324454167621,205237.0
India,"Calendar Year (Jan - Dec), 2009","April, 2009",2009-04-17,209779.77,102.213426428958,205237.0
India,"Calendar Year (Jan - Dec), 2009","April, 2009",2009-04-16,204322.15,99.5542470412255,205237.0
India,"Calendar Year (Jan - Dec), 2009","April, 2009",2009-04-15,200257.17,97.5736197664164,205237.0
India,"Calendar Year (Jan - Dec), 2009","April, 2009",2009-04-14,202813.63,98.8192333740992,205237.0
India,"Calendar Year (Jan - Dec), 2009","April, 2009",2009-04-13,202813.63,98.8192333740992,205237.0
India,"Calendar Year (Jan - Dec), 2009","April, 2009",2009-04-12,185130.72,90.2033843800095,205237.0
India,"Calendar Year (Jan - Dec), 2009","April, 2009",2009-04-11,185130.72,90.2033843800095,205237.0
India,"Calendar Year (Jan - Dec), 2009","April, 2009",2009-04-10,180547.48,90.0140494672869,200577.0
India,"Calendar Year (Jan - Dec), 2009","April, 2009",2009-04-09,180558.19,90.0193890625545,200577.0
India,"Calendar Year (Jan - Dec), 2009","April, 2009",2009-04-08,179472.56,89.478135578855,200577.0
India,"Calendar Year (Jan - Dec), 2009","April, 2009",2009-04-07,190375.75,94.9140479716019,200577.0
India,"Calendar Year (Jan - Dec), 2009","April, 2009",2009-04-06,190737.23,95.0942680367141,200577.0
India,"Calendar Year (Jan - Dec), 2009","April, 2009",2009-04-05,236426.66,117.873265628661,200577.0
India,"Calendar Year (Jan - Dec), 2009","April, 2009",2009-04-04,236426.66,117.873265628661,200577.0
India,"Calendar Year (Jan - Dec), 2009","April, 2009",2009-04-03,215316.47,107.348534478031,200577.0
India,"Calendar Year (Jan - Dec), 2009","April, 2009",2009-04-02,213632.36,106.508901818254,200577.0
India,"Calendar Year (Jan - Dec), 2009","April, 2009",2009-04-01,278308.43,138.753909969737,200577.0
India,"Calendar Year (Jan - Dec), 2009","March, 2009",2009-03-31,275336.51,137.272224631937,200577.0
India,"Calendar Year (Jan - Dec), 2009","March, 2009",2009-03-30,233971.47,116.64920205208,200577.0
India,"Calendar Year (Jan - Dec), 2009","March, 2009",2009-03-29,243398.56,121.349187593792,200577.0
India,"Calendar Year (Jan - Dec), 2009","March, 2009",2009-03-28,243398.56,121.349187593792,200577.0
India,"Calendar Year (Jan - Dec), 2009","March, 2009",2009-03-27,238221.01,118.936263374157,200293.0
India,"Calendar Year (Jan - Dec), 2009","March, 2009",2009-03-26,236796.24,118.22492049148,200293.0
India,"Calendar Year (Jan - Dec), 2009","March, 2009",2009-03-25,190555.53,95.1383872626602,200293.0
India,"Calendar Year (Jan - Dec), 2009","March, 2009",2009-03-24,206084.34,102.891434049118,200293.0
India,"Calendar Year (Jan - Dec), 2009","March, 2009",2009-03-23,200184.53,99.9458443380448,200293.0
India,"Calendar Year (Jan - Dec), 2009","March, 2009",2009-03-22,222094.58,110.884843703974,200293.0
India,"Calendar Year (Jan - Dec), 2009","March, 2009",2009-03-21,222094.58,110.884843703974,200293.0
India,"Calendar Year (Jan - Dec), 2009","March, 2009",2009-03-20,218861.12,109.270478748633,200293.0
India,"Calendar Year (Jan - Dec), 2009","March, 2009",2009-03-19,204023.01,101.86227676454,200293.0
India,"Calendar Year (Jan - Dec), 2009","March, 2009",2009-03-18,200666.43,100.186441862671,200293.0
India,"Calendar Year (Jan - Dec), 2009","March, 2009",2009-03-17,218671.22,109.175667646897,200293.0
India,"Calendar Year (Jan - Dec), 2009","March, 2009",2009-03-16,214759.26,107.222548965765,200293.0
India,"Calendar Year (Jan - Dec), 2009","March, 2009",2009-03-15,197780.95,98.7458123848562,200293.0
India,"Calendar Year (Jan - Dec), 2009","March, 2009",2009-03-14,197780.95,98.7458123848562,200293.0
India,"Calendar Year (Jan - Dec), 2009","March, 2009",2009-03-13,200837.56,101.682695910163,197514.0
India,"Calendar Year (Jan - Dec), 2009","March, 2009",2009-03-12,190750.49,96.5756807112407,197514.0
India,"Calendar Year (Jan - Dec), 2009","March, 2009",2009-03-11,205812.27,104.201357878429,197514.0
India,"Calendar Year (Jan - Dec), 2009","March, 2009",2009-03-10,206259.65,104.427863341333,197514.0
India,"Calendar Year (Jan - Dec), 2009","March, 2009",2009-03-09,206641.39,104.621135716962,197514.0
India,"Calendar Year (Jan - Dec), 2009","March, 2009",2009-03-08,197890.94,100.19084216815,197514.0
India,"Calendar Year (Jan - Dec), 2009","March, 2009",2009-03-07,197890.94,100.19084216815,197514.0
India,"Calendar Year (Jan - Dec), 2009","March, 2009",2009-03-06,205552.92,104.070050730581,197514.0
India,"Calendar Year (Jan - Dec), 2009","March, 2009",2009-03-05,195445.02,98.9524894437863,197514.0
India,"Calendar Year (Jan - Dec), 2009","March, 2009",2009-03-04,191710.24,97.0615956337272,197514.0
India,"Calendar Year (Jan - Dec), 2009","March, 2009",2009-03-03,195039.38,98.7471166600849,197514.0
India,"Calendar Year (Jan - Dec), 2009","March, 2009",2009-03-02,208750.15,105.688786617657,197514.0
India,"Calendar Year (Jan - Dec), 2009","March, 2009",2009-03-01,205889.22,104.240317142076,197514.0
India,"Calendar Year (Jan - Dec), 2009","February, 2009",2009-02-28,205889.22,104.240317142076,197514.0
India,"Calendar Year (Jan - Dec), 2009","February, 2009",2009-02-27,194304.43,98.2675517119304,197730.0
India,"Calendar Year (Jan - Dec), 2009","February, 2009",2009-02-26,181745.67,91.9160825367926,197730.0
India,"Calendar Year (Jan - Dec), 2009","February, 2009",2009-02-25,179721.5,90.8923784959288,197730.0
India,"Calendar Year (Jan - Dec), 2009","February, 2009",2009-02-24,178357.23,90.2024123805189,197730.0
India,"Calendar Year (Jan - Dec), 2009","February, 2009",2009-02-23,218251.6,110.378597076822,197730.0
India,"Calendar Year (Jan - Dec), 2009","February, 2009",2009-02-22,218290.04,110.398037728215,197730.0
India,"Calendar Year (Jan - Dec), 2009","February, 2009",2009-02-21,218289.04,110.397531988065,197730.0
India,"Calendar Year (Jan - Dec), 2009","February, 2009",2009-02-20,210577.6,106.497547160269,197730.0
India,"Calendar Year (Jan - Dec), 2009","February, 2009",2009-02-19,210039.79,106.225555049815,197730.0
India,"Calendar Year (Jan - Dec), 2009","February, 2009",2009-02-18,199936.38,101.115854953725,197730.0
India,"Calendar Year (Jan - Dec), 2009","February, 2009",2009-02-17,200653.4,101.478480756587,197730.0
India,"Calendar Year (Jan - Dec), 2009","February, 2009",2009-02-16,195238.29,98.739842209073,197730.0
India,"Calendar Year (Jan - Dec), 2009","February, 2009",2009-02-15,201203.21,101.756541748849,197730.0
India,"Calendar Year (Jan - Dec), 2009","February, 2009",2009-02-14,201203.21,101.756541748849,197730.0
India,"Calendar Year (Jan - Dec), 2009","February, 2009",2009-02-13,200516.38,102.660444398935,195320.0
India,"Calendar Year (Jan - Dec), 2009","February, 2009",2009-02-12,192950.84,98.7870366577923,195320.0
India,"Calendar Year (Jan - Dec), 2009","February, 2009",2009-02-11,199268.82,102.021718206021,195320.0
India,"Calendar Year (Jan - Dec), 2009","February, 2009",2009-02-10,196874.11,100.795673766127,195320.0
India,"Calendar Year (Jan - Dec), 2009","February, 2009",2009-02-09,194316.7,99.4863301249232,195320.0
India,"Calendar Year (Jan - Dec), 2009","February, 2009",2009-02-08,192452.43,98.5318605365554,195320.0
India,"Calendar Year (Jan - Dec), 2009","February, 2009",2009-02-07,192452.43,98.5318605365554,195320.0
India,"Calendar Year (Jan - Dec), 2009","February, 2009",2009-02-06,199901.32,102.345545771042,195320.0
India,"Calendar Year (Jan - Dec), 2009","February, 2009",2009-02-05,197922.35,101.332352037682,195320.0
India,"Calendar Year (Jan - Dec), 2009","February, 2009",2009-02-04,195613.06,100.150040958427,195320.0
India,"Calendar Year (Jan - Dec), 2009","February, 2009",2009-02-03,197480.03,101.105892893713,195320.0
India,"Calendar Year (Jan - Dec), 2009","February, 2009",2009-02-02,206480.22,105.713813229572,195320.0
India,"Calendar Year (Jan - Dec), 2009","February, 2009",2009-02-01,203144.99,104.006241040344,195320.0
India,"Calendar Year (Jan - Dec), 2009","January, 2009",2009-01-31,203144.99,104.006241040344,195320.0
India,"Calendar Year (Jan - Dec), 2009","January, 2009",2009-01-30,197305.58,101.160560289579,195042.0
India,"Calendar Year (Jan - Dec), 2009","January, 2009",2009-01-29,191576.44,98.2231724449093,195042.0
India,"Calendar Year (Jan - Dec), 2009","January, 2009",2009-01-28,183997.33,94.3372863280729,195042.0
India,"Calendar Year (Jan - Dec), 2009","January, 2009",2009-01-27,192382.07,98.6362270690415,195042.0
India,"Calendar Year (Jan - Dec), 2009","January, 2009",2009-01-26,196783.94,100.893110201905,195042.0
India,"Calendar Year (Jan - Dec), 2009","January, 2009",2009-01-25,196783.94,100.893110201905,195042.0
India,"Calendar Year (Jan - Dec), 2009","January, 2009",2009-01-24,196783.94,100.893110201905,195042.0
India,"Calendar Year (Jan - Dec), 2009","January, 2009",2009-01-23,194779.79,99.865562289148,195042.0
India,"Calendar Year (Jan - Dec), 2009","January, 2009",2009-01-22,191917.29,98.397929676685,195042.0
India,"Calendar Year (Jan - Dec), 2009","January, 2009",2009-01-21,195377.78,100.172157791655,195042.0
India,"Calendar Year (Jan - Dec), 2009","January, 2009",2009-01-20,198662.68,101.856359143159,195042.0
India,"Calendar Year (Jan - Dec), 2009","January, 2009",2009-01-19,201662.94,103.39462269665,195042.0
India,"Calendar Year (Jan - Dec), 2009","January, 2009",2009-01-18,219614.44,112.598537750843,195042.0
India,"Calendar Year (Jan - Dec), 2009","January, 2009",2009-01-17,219614.44,112.598537750843,195042.0
India,"Calendar Year (Jan - Dec), 2009","January, 2009",2009-01-16,212399.03,100.753295606017,210811.0
India,"Calendar Year (Jan - Dec), 2009","January, 2009",2009-01-15,216870.18,102.874223830825,210811.0
India,"Calendar Year (Jan - Dec), 2009","January, 2009",2009-01-14,208916.46,99.1013087552357,210811.0
India,"Calendar Year (Jan - Dec), 2009","January, 2009",2009-01-13,206873.52,98.1322227018514,210811.0
India,"Calendar Year (Jan - Dec), 2009","January, 2009",2009-01-12,207360.58,98.3632637765581,210811.0
India,"Calendar Year (Jan - Dec), 2009","January, 2009",2009-01-11,221216.05,104.935724416658,210811.0
India,"Calendar Year (Jan - Dec), 2009","January, 2009",2009-01-10,221216.05,104.935724416658,210811.0
India,"Calendar Year (Jan - Dec), 2009","January, 2009",2009-01-09,223157.49,105.856663077354,210811.0
India,"Calendar Year (Jan - Dec), 2009","January, 2009",2009-01-08,217514.33,103.179781889939,210811.0
India,"Calendar Year (Jan - Dec), 2009","January, 2009",2009-01-07,217428.39,103.139015516268,210811.0
India,"Calendar Year (Jan - Dec), 2009","January, 2009",2009-01-06,208825.32,99.0580757171115,210811.0
India,"Calendar Year (Jan - Dec), 2009","January, 2009",2009-01-05,212612.44,100.854528463885,210811.0
India,"Calendar Year (Jan - Dec), 2009","January, 2009",2009-01-04,201175.14,95.4291474353805,210811.0
India,"Calendar Year (Jan - Dec), 2009","January, 2009",2009-01-03,201175.14,95.4291474353805,210811.0
India,"Calendar Year (Jan - Dec), 2009","January, 2009",2009-01-02,197409.55,93.4757419929163,211188.0
India,"Calendar Year (Jan - Dec), 2009","January, 2009",2009-01-01,195615.56,92.6262666439381,211188.0
India,"Calendar Year (Jan - Dec), 2008","December, 2008",2008-12-31,212954.99,100.836690531659,211188.0
India,"Calendar Year (Jan - Dec), 2008","December, 2008",2008-12-30,210135.61,99.5016809667216,211188.0
India,"Calendar Year (Jan - Dec), 2008","December, 2008",2008-12-29,201858.92,95.5825709794117,211188.0
India,"Calendar Year (Jan - Dec), 2008","December, 2008",2008-12-28,224235.9,106.17833399625,211188.0
India,"Calendar Year (Jan - Dec), 2008","December, 2008",2008-12-27,224235.9,106.17833399625,211188.0
India,"Calendar Year (Jan - Dec), 2008","December, 2008",2008-12-26,219429.0,103.902210352861,211188.0
India,"Calendar Year (Jan - Dec), 2008","December, 2008",2008-12-25,220866.84,104.583044491164,211188.0
India,"Calendar Year (Jan - Dec), 2008","December, 2008",2008-12-24,220866.84,104.583044491164,211188.0
India,"Calendar Year (Jan - Dec), 2008","December, 2008",2008-12-23,223894.39,106.016624997632,211188.0
India,"Calendar Year (Jan - Dec), 2008","December, 2008",2008-12-22,227176.16,107.570581661837,211188.0
India,"Calendar Year (Jan - Dec), 2008","December, 2008",2008-12-21,215785.06,102.176761937231,211188.0
India,"Calendar Year (Jan - Dec), 2008","December, 2008",2008-12-20,215785.06,102.176761937231,211188.0
India,"Calendar Year (Jan - Dec), 2008","December, 2008",2008-12-19,209670.16,100.342735721738,208954.0
India,"Calendar Year (Jan - Dec), 2008","December, 2008",2008-12-18,201861.67,96.6057936196484,208954.0
India,"Calendar Year (Jan - Dec), 2008","December, 2008",2008-12-17,201475.89,96.4211692525628,208954.0
India,"Calendar Year (Jan - Dec), 2008","December, 2008",2008-12-16,202612.89,96.9653081539478,208954.0
India,"Calendar Year (Jan - Dec), 2008","December, 2008",2008-12-15,207202.73,99.1618873053399,208954.0
India,"Calendar Year (Jan - Dec), 2008","December, 2008",2008-12-14,219787.36,105.184566938178,208954.0
India,"Calendar Year (Jan - Dec), 2008","December, 2008",2008-12-13,219787.36,105.184566938178,208954.0
India,"Calendar Year (Jan - Dec), 2008","December, 2008",2008-12-12,218779.66,104.702307684945,208954.0
India,"Calendar Year (Jan - Dec), 2008","December, 2008",2008-12-11,209740.4,100.376350775769,208954.0
India,"Calendar Year (Jan - Dec), 2008","December, 2008",2008-12-10,215832.07,103.291667065479,208954.0
India,"Calendar Year (Jan - Dec), 2008","December, 2008",2008-12-09,222155.22,106.31776371833,208954.0
India,"Calendar Year (Jan - Dec), 2008","December, 2008",2008-12-08,222357.17,106.414411784412,208954.0
India,"Calendar Year (Jan - Dec), 2008","December, 2008",2008-12-07,206225.61,98.694262852111,208954.0
India,"Calendar Year (Jan - Dec), 2008","December, 2008",2008-12-06,206225.61,98.694262852111,208954.0
India,"Calendar Year (Jan - Dec), 2008","December, 2008",2008-12-05,205998.05,98.4332009728733,209277.0
India,"Calendar Year (Jan - Dec), 2008","December, 2008",2008-12-04,195031.27,93.1928831166349,209277.0
India,"Calendar Year (Jan - Dec), 2008","December, 2008",2008-12-03,186380.82,89.0593901862125,209277.0
India,"Calendar Year (Jan - Dec), 2008","December, 2008",2008-12-02,185282.45,88.5345499027605,209277.0
India,"Calendar Year (Jan - Dec), 2008","December, 2008",2008-12-01,199810.623125,95.4766281650635,209277.0
India,"Calendar Year (Jan - Dec), 2008","November, 2008",2008-11-30,235758.8,112.653946683104,209277.0
India,"Calendar Year (Jan - Dec), 2008","November, 2008",2008-11-29,235758.8,112.653946683104,209277.0
India,"Calendar Year (Jan - Dec), 2008","November, 2008",2008-11-28,233462.52,111.556702360986,209277.0
India,"Calendar Year (Jan - Dec), 2008","November, 2008",2008-11-27,219832.72,105.043898756194,209277.0
India,"Calendar Year (Jan - Dec), 2008","November, 2008",2008-11-26,217304.86,103.83599726678,209277.0
India,"Calendar Year (Jan - Dec), 2008","November, 2008",2008-11-25,223615.14,106.851273670781,209277.0
India,"Calendar Year (Jan - Dec), 2008","November, 2008",2008-11-24,222034.55,106.096011506281,209277.0
India,"Calendar Year (Jan - Dec), 2008","November, 2008",2008-11-23,214652.86,102.568777266494,209277.0
India,"Calendar Year (Jan - Dec), 2008","November, 2008",2008-11-22,214652.86,102.568777266494,209277.0
India,"Calendar Year (Jan - Dec), 2008","November, 2008",2008-11-21,212135.066612,101.967913349772,208041.0
India,"Calendar Year (Jan - Dec), 2008","November, 2008",2008-11-20,199722.277358,96.0014022995467,208041.0
India,"Calendar Year (Jan - Dec), 2008","November, 2008",2008-11-19,201357.1,96.787219826861,208041.0
India,"Calendar Year (Jan - Dec), 2008","November, 2008",2008-11-18,203348.219,97.7442999216501,208041.0
India,"Calendar Year (Jan - Dec), 2008","November, 2008",2008-11-17,211096.981361,101.468932259026,208041.0
India,"Calendar Year (Jan - Dec), 2008","November, 2008",2008-11-16,220311.211557,105.897977589514,208041.0
India,"Calendar Year (Jan - Dec), 2008","November, 2008",2008-11-15,220311.211557,105.897977589514,208041.0
India,"Calendar Year (Jan - Dec), 2008","November, 2008",2008-11-14,217693.728771,104.639820406074,208041.0
India,"Calendar Year (Jan - Dec), 2008","November, 2008",2008-11-13,224170.44,107.753010223946,208041.0
India,"Calendar Year (Jan - Dec), 2008","November, 2008",2008-11-12,223226.71,107.299383294639,208041.0
India,"Calendar Year (Jan - Dec), 2008","November, 2008",2008-11-11,219898.16,105.699434246134,208041.0
India,"Calendar Year (Jan - Dec), 2008","November, 2008",2008-11-10,222979.12,107.180373099533,208041.0
India,"Calendar Year (Jan - Dec), 2008","November, 2008",2008-11-09,195623.821199,94.031379006542,208041.0
India,"Calendar Year (Jan - Dec), 2008","November, 2008",2008-11-08,195623.821199,94.031379006542,208041.0
India,"Calendar Year (Jan - Dec), 2008","November, 2008",2008-11-07,199452.83877,88.13063154011,226315.0
India,"Calendar Year (Jan - Dec), 2008","November, 2008",2008-11-06,196418.537249,86.789888981729,226315.0
India,"Calendar Year (Jan - Dec), 2008","November, 2008",2008-11-05,194383.657576,85.8907529664406,226315.0
India,"Calendar Year (Jan - Dec), 2008","November, 2008",2008-11-04,222833.85,98.4618120760886,226315.0
India,"Calendar Year (Jan - Dec), 2008","November, 2008",2008-11-03,203017.34,89.705649205753,226315.0
India,"Calendar Year (Jan - Dec), 2008","November, 2008",2008-11-02,265756.79,117.427828469169,226315.0
India,"Calendar Year (Jan - Dec), 2008","November, 2008",2008-11-01,265756.79,117.427828469169,226315.0
India,"Calendar Year (Jan - Dec), 2008","October, 2008",2008-10-31,265147.16,117.158456134149,226315.0
India,"Calendar Year (Jan - Dec), 2008","October, 2008",2008-10-30,249986.41,110.459496719175,226315.0
India,"Calendar Year (Jan - Dec), 2008","October, 2008",2008-10-29,248961.33,110.006552813556,226315.0
India,"Calendar Year (Jan - Dec), 2008","October, 2008",2008-10-28,259502.3,114.664206968164,226315.0
India,"Calendar Year (Jan - Dec), 2008","October, 2008",2008-10-27,259745.67,114.771742924685,226315.0
India,"Calendar Year (Jan - Dec), 2008","October, 2008",2008-10-26,213027.19,94.1286216114708,226315.0
India,"Calendar Year (Jan - Dec), 2008","October, 2008",2008-10-25,213027.19,94.1286216114708,226315.0
India,"Calendar Year (Jan - Dec), 2008","October, 2008",2008-10-24,209606.56,86.6500868127325,241900.0
India,"Calendar Year (Jan - Dec), 2008","October, 2008",2008-10-23,204167.98,84.4018106655643,241900.0
India,"Calendar Year (Jan - Dec), 2008","October, 2008",2008-10-22,206615.28,85.4135097147582,241900.0
India,"Calendar Year (Jan - Dec), 2008","October, 2008",2008-10-21,222312.01,91.9024431583299,241900.0
India,"Calendar Year (Jan - Dec), 2008","October, 2008",2008-10-20,222312.01,91.9024431583299,241900.0
India,"Calendar Year (Jan - Dec), 2008","October, 2008",2008-10-19,248692.73,102.808073584126,241900.0
India,"Calendar Year (Jan - Dec), 2008","October, 2008",2008-10-18,248692.73,102.808073584126,241900.0
India,"Calendar Year (Jan - Dec), 2008","October, 2008",2008-10-17,244765.73,101.184675485738,241900.0
India,"Calendar Year (Jan - Dec), 2008","October, 2008",2008-10-16,242889.37,100.408999586606,241900.0
India,"Calendar Year (Jan - Dec), 2008","October, 2008",2008-10-15,291113.36,120.344505994213,241900.0
India,"Calendar Year (Jan - Dec), 2008","October, 2008",2008-10-14,295822.66,122.291302190988,241900.0
India,"Calendar Year (Jan - Dec), 2008","October, 2008",2008-10-13,293483.98,121.324505994213,241900.0
India,"Calendar Year (Jan - Dec), 2008","October, 2008",2008-10-12,321844.86,133.04872261265,241900.0
India,"Calendar Year (Jan - Dec), 2008","October, 2008",2008-10-11,321844.86,133.04872261265,241900.0
India,"Calendar Year (Jan - Dec), 2008","October, 2008",2008-10-10,318028.906554,96.1349716772214,330815.0
India,"Calendar Year (Jan - Dec), 2008","October, 2008",2008-10-09,314572.645654,95.0902001583967,330815.0
India,"Calendar Year (Jan - Dec), 2008","October, 2008",2008-10-08,314572.645654,95.0902001583967,330815.0
India,"Calendar Year (Jan - Dec), 2008","October, 2008",2008-10-07,310898.8,93.979656303372,330815.0
India,"Calendar Year (Jan - Dec), 2008","October, 2008",2008-10-06,318625.7181,96.3153781116334,330815.0
India,"Calendar Year (Jan - Dec), 2008","October, 2008",2008-10-05,348794.2036,105.434821153817,330815.0
India,"Calendar Year (Jan - Dec), 2008","October, 2008",2008-10-04,348794.2036,105.434821153817,330815.0
India,"Calendar Year (Jan - Dec), 2008","October, 2008",2008-10-03,347724.27,105.111397608936,330815.0
India,"Calendar Year (Jan - Dec), 2008","October, 2008",2008-10-02,353502.61,106.858095914635,330815.0
India,"Calendar Year (Jan - Dec), 2008","October, 2008",2008-10-01,353502.61,106.858095914635,330815.0
India,"Calendar Year (Jan - Dec), 2008","September, 2008",2008-09-30,352517.38,106.560276891918,330815.0
India,"Calendar Year (Jan - Dec), 2008","September, 2008",2008-09-29,350654.51,105.997161555552,330815.0
India,"Calendar Year (Jan - Dec), 2008","September, 2008",2008-09-28,323209.58,97.7010050934813,330815.0
India,"Calendar Year (Jan - Dec), 2008","September, 2008",2008-09-27,323209.58,97.7010050934813,330815.0
India,"Calendar Year (Jan - Dec), 2008","September, 2008",2008-09-26,318134.11,96.6227016224556,329254.0
India,"Calendar Year (Jan - Dec), 2008","September, 2008",2008-09-25,311981.23,94.7539680611321,329254.0
India,"Calendar Year (Jan - Dec), 2008","September, 2008",2008-09-24,328276.31,99.7030590364886,329254.0
India,"Calendar Year (Jan - Dec), 2008","September, 2008",2008-09-23,338973.99,102.95212510706,329254.0
India,"Calendar Year (Jan - Dec), 2008","September, 2008",2008-09-22,339649.38,103.157252455551,329254.0
India,"Calendar Year (Jan - Dec), 2008","September, 2008",2008-09-21,342459.08,104.010605793703,329254.0
India,"Calendar Year (Jan - Dec), 2008","September, 2008",2008-09-20,342459.08,104.010605793703,329254.0
India,"Calendar Year (Jan - Dec), 2008","September, 2008",2008-09-19,341043.65,103.58071579996,329254.0
India,"Calendar Year (Jan - Dec), 2008","September, 2008",2008-09-18,337700.73,102.565414543179,329254.0
India,"Calendar Year (Jan - Dec), 2008","September, 2008",2008-09-17,328805.17,99.8636827494882,329254.0
India,"Calendar Year (Jan - Dec), 2008","September, 2008",2008-09-16,342471.07,104.014247359182,329254.0
India,"Calendar Year (Jan - Dec), 2008","September, 2008",2008-09-15,353615.18,107.398901759736,329254.0
India,"Calendar Year (Jan - Dec), 2008","September, 2008",2008-09-14,322040.31,97.8090805274955,329254.0
India,"Calendar Year (Jan - Dec), 2008","September, 2008",2008-09-13,322040.31,97.8090805274955,329254.0
India,"Calendar Year (Jan - Dec), 2008","September, 2008",2008-09-12,315462.69,97.1374742501363,324759.0
India,"Calendar Year (Jan - Dec), 2008","September, 2008",2008-09-11,325580.86,100.253067659403,324759.0
India,"Calendar Year (Jan - Dec), 2008","September, 2008",2008-09-10,322348.55,99.2577726868232,324759.0
India,"Calendar Year (Jan - Dec), 2008","September, 2008",2008-09-09,312901.6,96.3488617713443,324759.0
India,"Calendar Year (Jan - Dec), 2008","September, 2008",2008-09-08,313583.9,96.558956025853,324759.0
India,"Calendar Year (Jan - Dec), 2008","September, 2008",2008-09-07,334823.25,103.098990328213,324759.0
India,"Calendar Year (Jan - Dec), 2008","September, 2008",2008-09-06,334823.25,103.098990328213,324759.0
India,"Calendar Year (Jan - Dec), 2008","September, 2008",2008-09-05,338071.3,104.099131971708,324759.0
India,"Calendar Year (Jan - Dec), 2008","September, 2008",2008-09-04,335041.79,103.166283305467,324759.0
India,"Calendar Year (Jan - Dec), 2008","September, 2008",2008-09-03,334518.64,103.005194621242,324759.0
